26040,McMechen,West Virginia
26041,Moundsville,West Virginia
26041,New Vrindaban,Marshall County
26047,New Cumberland,West Virginia
26050,Newell,West Virginia
26055,Proctor,West Virginia
26059,Triadelphia,West Virginia
26060,Valley Grove,West Virginia
26062,Weirton,West Virginia
26070,Wellsburg,West Virginia
26074,West Liberty,West Virginia
26075,Windsor Heights,West Virginia
26101,Parkersburg,West Virginia
26101,Vienna,West Virginia
26120,Mineralwells,West Virginia
26134,Belmont,West Virginia
26136,Bigbend,West Virginia
26137,Big Springs,West Virginia
26138,Brohard,West Virginia
26141,Creston,West Virginia
26142,Davisville,West Virginia
26143,Elizabeth,West Virginia
26146,Friendly,West Virginia
26147,Grantsville,West Virginia
26148,Macfarlan,West Virginia
26149,Middlebourne,West Virginia
26149,Wick,West Virginia
26151,Mount Zion,West Virginia
26152,Munday,West Virginia
26155,New Martinsville,West Virginia
26159,Paden City,West Virginia
26161,Petroleum,West Virginia
26164,Ravenswood,West Virginia
26169,Rockport,Wetzel County
26169,Rockport,Wood County
26175,Sistersville,West Virginia
26178,Smithville,West Virginia
26181,Washington,West Virginia
26184,Waverly,West Virginia
26186,Wileyville,West Virginia
26187,Williamstown,West Virginia
26201,Buckhannon,West Virginia
26201,Tennerton,West Virginia
26205,Craigsville,West Virginia
26206,Cowen,West Virginia
26209,Snowshoe,West Virginia
26210,Adrian,West Virginia
26215,Cleveland,West Virginia
26215,Rock Cave,West Virginia
26218,French Creek,West Virginia
26219,Frenchton,West Virginia
26222,Hacker Valley,West Virginia
26228,Kanawha Head,West Virginia
26229,Lorentz,West Virginia
26230,Pickens,West Virginia
26237,Tallmansville,West Virginia
26238,Volga,West Virginia
26241,Elkins,West Virginia
26250,Belington,West Virginia
26253,Beverly,West Virginia
26254,Bowden,West Virginia
26259,Dailey,West Virginia
26260,Davis,West Virginia
26261,Richwood,West Virginia
26263,Dryfork,West Virginia
26264,Durbin,West Virginia
26266,Upperglade,West Virginia
26267,Ellamore,West Virginia
26268,Glady,West Virginia
26269,Hambleton,West Virginia
26270,Harman,West Virginia
26271,Hendricks,West Virginia
26273,Huttonsville,West Virginia
26275,Junior,West Virginia
26276,Kerens,West Virginia
26278,Mabie,West Virginia
26280,Mill Creek,West Virginia
26282,Monterville,West Virginia
26283,Montrose,West Virginia
26285,Jimtown,Randolph County
26285,Norton,West Virginia
26287,Parsons,West Virginia
26288,Webster Springs,West Virginia
26289,Red Creek,West Virginia
26292,Thomas,West Virginia
26293,Valley Bend,West Virginia
26294,Valley Head,West Virginia
26301,Nutter Fort,West Virginia
26301,Stonewood,West Virginia
26321,Alum Bridge,West Virginia
26323,Anmoore,West Virginia
26325,Auburn,West Virginia
26327,Berea,West Virginia
26330,Bridgeport,West Virginia
26335,Burnsville,West Virginia
26337,Cairo,West Virginia
26338,Camden,West Virginia
26339,Center Point,West Virginia
26343,Crawford,West Virginia
26346,Ellenboro,West Virginia
26347,Flemington,West Virginia
26349,Galloway,West Virginia
26351,Glenville,West Virginia
26354,Grafton,West Virginia
26362,Harrisville,West Virginia
26369,Hepzibah,Harrison County
26372,Horner,West Virginia
26378,Jane Lew,West Virginia
26384,Linn,West Virginia
26385,Lost Creek,West Virginia
26386,Lumberport,West Virginia
2639,Dennis Port,Massachusetts
26404,Meadowbrook,Harrison County
26405,Moatsville,West Virginia
26408,Mount Clare,West Virginia
26410,Newburg,West Virginia
26411,New Milton,West Virginia
26415,Pennsboro,West Virginia
26416,Philippi,West Virginia
2641,East Dennis,Massachusetts
26421,Pullman,West Virginia
26422,Reynoldsville,West Virginia
26424,Rosemont,West Virginia
26425,Rowlesburg,West Virginia
26426,Salem,West Virginia
26430,Sand Fork,West Virginia
26431,Shinnston,West Virginia
26434,Shirley,West Virginia
26436,Smithburg,West Virginia
26437,Smithfield,West Virginia
26438,Spelter,West Virginia
26443,Troy,West Virginia
26444,Tunnelton,West Virginia
26447,Walkersville,West Virginia
26448,Wallace,Harrison County
2644,Forestdale,Massachusetts
26451,West Milford,West Virginia
26452,Weston,West Virginia
26456,West Union,West Virginia
2645,East Harwich,Massachusetts
26461,Wilsonburg,West Virginia
26463,Wyatt,West Virginia
2646,Harwich Port,Massachusetts
26480,Pilot Grove,Iowa
2648,Marstons Mills,Massachusetts
2649,New Seabury,Massachusetts
26501,Morgantown,West Virginia
26501,Westover,West Virginia
26504,Star City,West Virginia
26507,Cheat Lake,West Virginia
26519,Albright,West Virginia
26519,Kingwood,West Virginia
2651,North Eastham,Massachusetts
26521,Blacksville,West Virginia
26525,Brandonville,West Virginia
26525,Bruceton Mills,West Virginia
26527,Cassville,West Virginia
26531,Dellslow,West Virginia
26534,Granville,West Virginia
26541,Maidsville,West Virginia
26542,Masontown,West Virginia
26544,Pentress,West Virginia
26546,Pursglove,West Virginia
26547,Reedsville,West Virginia
26554,Fairmont,West Virginia
26554,Monongah,West Virginia
26554,Pleasant Valley,West Virginia
26554,White Hall,West Virginia
26559,Barrackville,West Virginia
26563,Carolina,West Virginia
26566,Colfax,West Virginia
26568,Enterprise,West Virginia
26570,Fairview,West Virginia
26571,Farmington,West Virginia
26572,Four States,West Virginia
26574,Grant Town,West Virginia
26575,Hundred,West Virginia
26576,Idamay,West Virginia
26578,Kingmont,West Virginia
26581,Littleton,West Virginia
26582,Mannington,West Virginia
26585,Metz,West Virginia
26587,Rachel,West Virginia
26588,Rivesville,West Virginia
26590,Wana,West Virginia
26591,Worthington,West Virginia
26601,Centralia,West Virginia
26601,Sutton,West Virginia
2660,North Harwich,Massachusetts
2660,South Dennis,Massachusetts
26611,Cedarville,West Virginia
26619,Exchange,West Virginia
26621,Flatwoods,West Virginia
26624,Gassaway,West Virginia
26627,Heaters,West Virginia
26629,Little Birch,West Virginia
26631,Napier,West Virginia
26636,Rosedale,West Virginia
26638,Shock,West Virginia
2664,South Yarmouth,Massachusetts
26651,Summersville,West Virginia
26660,Calvin,West Virginia
26662,Canvas,West Virginia
26667,Drennen,West Virginia
26671,Gilboa,West Virginia
26676,Leivasy,West Virginia
26678,Mount Lookout,West Virginia
26679,Mount Nebo,Nicholas County
26680,Nallen,West Virginia
26684,Pool,West Virginia
2668,West Barnstable,Massachusetts
26690,Jodie,West Virginia
2669,West Chatham,Massachusetts
26704,Augusta,West Virginia
2670,West Dennis,Massachusetts
26710,Burlington,West Virginia
26710,Markwood,West Virginia
26710,Ridgeville,West Virginia
26711,Capon Bridge,West Virginia
26711,North River Mills,West Virginia
26714,Delray,West Virginia
26716,Eglon,West Virginia
26717,Elk Garden,West Virginia
26719,Fort Ashby,West Virginia
2671,Northwest Harwich,Massachusetts
2671,West Harwich,Massachusetts
26722,Green Spring,West Virginia
26726,Keyser,West Virginia
2673,West Yarmouth,Massachusetts
26743,New Creek,West Virginia
26750,Piedmont,West Virginia
26753,Ridgeley,West Virginia
26753,Short Gap,West Virginia
26755,Kirby,West Virginia
26757,Romney,West Virginia
2675,Yarmouth Port,Massachusetts
26761,Shanks,West Virginia
26763,Springfield,West Virginia
26764,Terra Alta,West Virginia
26767,Wiley Ford,West Virginia
26807,Franklin,West Virginia
26808,High View,West Virginia
26818,Fisher,West Virginia
26823,Capon Springs,West Virginia
26836,Moorefield,West Virginia
26847,Petersburg,West Virginia
26851,Wardensville,West Virginia
26852,Purgitsville,West Virginia
26865,Yellow Spring,West Virginia
26,Bear Valley,Pennsylvania
27000,Rural Hall,North Carolina
27006,Bermuda Run,North Carolina
27009,Belews Creek,North Carolina
27010,Bethania,North Carolina
27011,Boonville,North Carolina
27012,Clemmons,North Carolina
27013,Cleveland,North Carolina
27014,Cooleemee,North Carolina
27016,Danbury,North Carolina
27017,Dobson,North Carolina
27018,East Bend,North Carolina
27019,Germanton,North Carolina
27019,Neatman,North Carolina
27020,Brooks Crossroads,North Carolina
27021,Chestnut Grove,North Carolina
27021,Gap,North Carolina
27021,King,North Carolina
27021,Mountain View,Stokes County
27021,Mount Olive,Stokes County
27021,Poplar Springs,Stokes County
27021,Quaker Gap,North Carolina
27022,Aarons Corner,North Carolina
27022,Campbell,North Carolina
27022,Lawsonville,North Carolina
27023,Lewisville,North Carolina
27025,Dodgetown,North Carolina
27025,Madison,North Carolina
27025,Prestonville,North Carolina
27027,Mayodan,North Carolina
27028,Mocksville,North Carolina
27030,Asbury,Stokes County
27030,Mount Airy,North Carolina
27031,White Plains,North Carolina
27041,Pilot Mountain,North Carolina
27043,Dalton,North Carolina
27043,Volunteer,North Carolina
27046,Delta,North Carolina
27046,Oak Ridge,Stokes County
27046,Sandy Ridge,North Carolina
27048,Price,North Carolina
27048,Stoneville,North Carolina
27049,Toast,North Carolina
27050,Tobaccoville,North Carolina
27051,Walkertown,North Carolina
27052,Meadows,North Carolina
27052,Rosebud,North Carolina
27052,Walnut Cove,North Carolina
27053,Collinstown,North Carolina
27053,Francisco,North Carolina
27055,Yadkinville,North Carolina
27107,Wallburg,North Carolina
27201,Alamance,North Carolina
27203,Asheboro,North Carolina
27209,Biscoe,North Carolina
27215,Burlington,North Carolina
27215,Glen Raven,North Carolina
27217,Green Level,North Carolina
27228,Pittsboro,North Carolina
27229,Candor,North Carolina
27231,Cedar Grove,Orange County
27233,Climax,North Carolina
27239,Denton,North Carolina
27243,Buckhorn,North Carolina
27244,Ossipee,North Carolina
27248,Franklinville,North Carolina
27249,Gibsonville,North Carolina
27252,Goldston,North Carolina
27253,Eli Whitney,North Carolina
27253,Graham,North Carolina
27258,Haw River,North Carolina
27260,High Point,North Carolina
27263,Archdale,North Carolina
27278,Hillsborough,North Carolina
27281,Emery,North Carolina
27281,Foxfire,North Carolina
27284,Kernersville,North Carolina
27284,Union Cross,North Carolina
27288,Eden,North Carolina
27292,Lexington,North Carolina
27295,Yadkin College,North Carolina
27298,Liberty,North Carolina
27299,Linwood,North Carolina
27301,McLeansville,North Carolina
27302,Mebane,North Carolina
27305,Milton,North Carolina
27306,Mount Gilead,North Carolina
27310,Oak Ridge,North Carolina
27312,Farrington,North Carolina
27313,Pleasant Garden,North Carolina
2731656,Ramseur,North Carolina
27317,Randleman,North Carolina
27320,Reidsville,North Carolina
27325,Robbins,North Carolina
27340,Saxapahaw,North Carolina
27341,Erect,North Carolina
27341,Seagrove,North Carolina
27341,Whynot,North Carolina
27342,Sedalia,North Carolina
27343,Semora,North Carolina
27344,Siler City,North Carolina
27351,Southmont,North Carolina
27355,Staley,North Carolina
27356,Star,North Carolina
27357,Stokesdale,North Carolina
27358,Summerfield,North Carolina
27359,Swepsonville,North Carolina
27360,Thomasville,North Carolina
27370,Trinity,North Carolina
27371,Troy,North Carolina
27374,Welcome,North Carolina
27375,Wentworth,North Carolina
27376,Seven Lakes,North Carolina
27377,Whitsett,North Carolina
27379,Yanceyville,North Carolina
27406,Forest Oaks,North Carolina
27501,Angier,North Carolina
27502,Apex,North Carolina
27504,Benson,North Carolina
27505,Broadway,North Carolina
27506,Buies Creek,North Carolina
27508,Bunn,North Carolina
27509,Butner,North Carolina
27510,Carrboro,North Carolina
27519,Morrisville,North Carolina
27520,Clayton,North Carolina
27521,Coats,North Carolina
27522,Creedmoor,North Carolina
27524,Four Oaks,North Carolina
27525,Franklinton,North Carolina
27530,Goldsboro,North Carolina
27530,Walnut Creek,North Carolina
27540,Holly Springs,North Carolina
27541,Hurdle Mills,North Carolina
27542,Kenly,North Carolina
27544,Kittrell,North Carolina
27545,Knightdale,North Carolina
27546,Lillington,North Carolina
27549,Louisburg,North Carolina
27551,Macon,North Carolina
27555,Micro,North Carolina
27556,Middleburg,North Carolina
27557,Middlesex,North Carolina
27563,Norlina,North Carolina
27565,Oxford,North Carolina
27568,Pine Level,Johnston County
27569,Princeton,North Carolina
27571,Rolesville,North Carolina
27572,Rougemont,North Carolina
27573,Roxboro,North Carolina
27576,Selma,North Carolina
27577,Smithfield,North Carolina
27582,Stovall,North Carolina
27583,Timberlake,North Carolina
27587,Wake Forest,North Carolina
27589,Warrenton,North Carolina
27591,Lizard Lick,North Carolina
27591,Wendell,North Carolina
27596,Youngsville,North Carolina
27597,Hopkins,North Carolina
27597,Zebulon,North Carolina
27603,McCullers Crossroads,North Carolina
2768,Raynham Center,Massachusetts
27701,Durham,North Carolina
27703,Bethesda,Durham County
27805,Aulander,North Carolina
27806,Aurora,North Carolina
27807,Bailey,North Carolina
27808,Bath,North Carolina
27810,Belhaven,North Carolina
27812,Bethel,North Carolina
27813,Black Creek,North Carolina
27816,Castalia,North Carolina
27817,Chocowinity,North Carolina
27818,Como,North Carolina
27819,Conetoe,North Carolina
27820,Conway,North Carolina
27822,Elm City,North Carolina
27823,Enfield,North Carolina
27825,Everetts,North Carolina
27827,Falkland,North Carolina
27828,Farmville,North Carolina
27829,Fountain,North Carolina
27830,Eureka,North Carolina
27830,Fremont,North Carolina
27831,Garysburg,North Carolina
27832,Gaston,North Carolina
27834,Belvoir,North Carolina
27837,Grimesland,North Carolina
27839,Halifax,North Carolina
27840,Hamilton,North Carolina
27841,Hassell,North Carolina
27843,Hobgood,North Carolina
27844,Hollister,North Carolina
27845,Jackson,North Carolina
27845,Lasker,North Carolina
27846,Jamesville,North Carolina
27847,Kelford,North Carolina
27849,Lewiston Woodville,North Carolina
27850,Littleton,North Carolina
27851,Lucama,North Carolina
27852,Macclesfield,North Carolina
27855,Murfreesboro,North Carolina
27856,Nashville,North Carolina
27857,Oak City,North Carolina
27860,Pantego,North Carolina
27861,Parmele,North Carolina
27861,Robersonville,North Carolina
27863,Pikeville,North Carolina
27864,Pinetops,North Carolina
27866,Pleasant Hill,Northampton County
27868,Red Oak,North Carolina
27869,Rich Square,North Carolina
27870,Roanoke Rapids,North Carolina
27872,Roxobel,North Carolina
27873,Saratoga,North Carolina
27874,Scotland Neck,North Carolina
27876,Seaboard,North Carolina
27877,Severn,North Carolina
27878,Sharpsburg,North Carolina
27879,Simpson,North Carolina
27880,Sims,North Carolina
27881,Speed,North Carolina
27882,Spring Hope,North Carolina
27883,Stantonsburg,North Carolina
27885,Swan Quarter,North Carolina
27886,Princeville,North Carolina
27886,Tarboro,North Carolina
27888,Walstonburg,North Carolina
27889,Washington,North Carolina
27890,Weldon,North Carolina
27891,Whitakers,North Carolina
27892,Bear Grass,North Carolina
27892,Williamston,North Carolina
27897,Woodland,North Carolina
27906,Elizabeth City,North Carolina
27910,Ahoskie,North Carolina
27922,Cofield,North Carolina
27924,Colerain,North Carolina
27925,Columbia,North Carolina
27925,Fort Landing,North Carolina
27925,Jerry and Pleasant View,North Carolina
27928,Creswell,North Carolina
27929,Currituck,North Carolina
27930,Hertford,North Carolina
27932,Edenton,North Carolina
27937,Gates,North Carolina
27938,Gatesville,North Carolina
27942,Harrellsville,North Carolina
27948,Kill Devil Hills,North Carolina
27949,Kitty Hawk,North Carolina
27953,Manns Harbor,North Carolina
27954,Manteo,North Carolina
27959,Nags Head,North Carolina
27960,Ocracoke,North Carolina
27962,Plymouth,North Carolina
27967,Powellsville,North Carolina
27970,Mackeys,North Carolina
27970,Roper,North Carolina
27978,Stumpy Point,North Carolina
27979,Sunbury,North Carolina
27980,Tyner,North Carolina
27981,Wanchese,North Carolina
27983,Windsor,North Carolina
27985,Winfall,North Carolina
27986,Winton,North Carolina
27,Houston Township,Houston County
28001,Albemarle,North Carolina
28007,Ansonville,North Carolina
28009,Badin,North Carolina
2800,Richmond,Rhode Island
28012,Belmont,North Carolina
28016,Bessemer City,North Carolina
28016,Tryon,Gaston County
28017,Boiling Springs,North Carolina
28018,Bostic,North Carolina
28020,Casar,North Carolina
28021,Cherryville,North Carolina
28023,China Grove,North Carolina
28027,Odell School,North Carolina
2802,Lincoln,Rhode Island
28031,Cornelius,North Carolina
28032,Cramerton,North Carolina
28034,Dallas,North Carolina
28035,Davidson,North Carolina
28037,Denver,North Carolina
28038,Earl,North Carolina
28039,East Spencer,North Carolina
28040,Ellenboro,North Carolina
28041,Faith,North Carolina
28042,Fallston,North Carolina
28043,Forest City,North Carolina
2804,Ashaway,Rhode Island
2804,Hopkinton,Rhode Island
28052,Gastonia,North Carolina
28052,South Gastonia,North Carolina
28054,Ranlo,North Carolina
28054,Spencer Mountain,North Carolina
2806,Barrington,Rhode Island
28070,Huntersville,North Carolina
28072,Granite Quarry,North Carolina
28073,Grover,North Carolina
28075,Harrisburg,North Carolina
28076,Henrietta,North Carolina
28077,High Shoals,North Carolina
28078,Caldwell,Mecklenburg County
28079,Hemby Bridge,North Carolina
28079,Indian Trail,North Carolina
2807,Block Island,Washington County
2807,New Shoreham,Rhode Island
28081,Kannapolis,North Carolina
28086,Kings Mountain,North Carolina
28088,Landis,North Carolina
2808,Bradford,Rhode Island
2808,Westerly,Rhode Island
28090,Belwood,North Carolina
28090,Lawndale,North Carolina
28091,Lilesville,North Carolina
28092,Boger City,North Carolina
28092,Lincolnton,North Carolina
28097,Locust,North Carolina
28098,Lowell,North Carolina
2809,Bristol,Rhode Island
28101,McAdenville,North Carolina
28102,McFarlan,North Carolina
28103,Marshville,North Carolina
28103,New Salem,North Carolina
28104,Stallings,North Carolina
28104,Weddington,North Carolina
28104,Wesley Chapel,North Carolina
28108,Mineral Springs,North Carolina
28110,Monroe,North Carolina
28112,Roughedge,North Carolina
28114,Mooresboro,North Carolina
28115,Mooresville,North Carolina
28119,Morven,North Carolina
28120,Lucia,North Carolina
28120,Mount Holly,North Carolina
28123,Mount Mourne,North Carolina
28124,Mount Pleasant,North Carolina
28127,New London,North Carolina
28128,Norwood,North Carolina
28129,Oakboro,North Carolina
28133,Peachland,North Carolina
28134,Pineville,North Carolina
28135,Polkton,North Carolina
28136,Polkville,North Carolina
28137,Richfield,North Carolina
28138,Rockwell,North Carolina
28139,Rutherfordton,North Carolina
28139,Ruth,North Carolina
2813,Charlestown,Rhode Island
28144,Salisbury,North Carolina
2814,Glocester,Rhode Island
28150,Kingstown,North Carolina
28150,Lattimore,North Carolina
28150,Patterson Springs,North Carolina
28150,Shelby,North Carolina
28159,Spencer,North Carolina
2815,Scituate,Rhode Island
28160,Spindale,North Carolina
28163,Stanfield,North Carolina
28164,Stanley,North Carolina
28166,Troutman,North Carolina
28169,Waco,North Carolina
2816,Coventry,Rhode Island
28170,Wadesboro,North Carolina
28173,Jackson,Union County
28173,Marvin,North Carolina
28173,Waxhaw,North Carolina
28174,Wingate,North Carolina
2817,West Greenwich,Rhode Island
2818,East Greenwich,Rhode Island
2822,Exeter,Rhode Island
2824,North Smithfield,Rhode Island
2825,Foster,Rhode Island
2828,Greenville,Rhode Island
2828,Smithfield,Rhode Island
28301,Eastover,North Carolina
28301,Vander,North Carolina
28307,Fort Bragg,Cumberland County
2830,Burrillville,Rhode Island
2830,Harrisville,Rhode Island
28315,Aberdeen,North Carolina
28318,Autryville,North Carolina
28320,Bladenboro,North Carolina
28320,Butters,North Carolina
28325,Calypso,North Carolina
28327,Carthage,North Carolina
28327,Whispering Pines,North Carolina
28328,Clinton,North Carolina
2832,Hope Valley,Rhode Island
28332,Dublin,North Carolina
28334,Dunn,North Carolina
28337,Elizabethtown,North Carolina
28337,White Lake,North Carolina
28338,Ellerbe,North Carolina
28339,Erwin,North Carolina
28340,Fairmont,North Carolina
28340,McDonald,North Carolina
28341,Faison,North Carolina
28341,Suttontown,North Carolina
28342,Falcon,North Carolina
28343,Gibson,North Carolina
28344,Godwin,North Carolina
28345,Dobbins Heights,North Carolina
28345,Hamlet,North Carolina
28347,Hoffman,North Carolina
28348,Hope Mills,North Carolina
28349,Kenansville,North Carolina
28351,Laurel Hill,Scotland County
28352,East Laurinburg,North Carolina
28352,Laurinburg,North Carolina
28356,Linden,North Carolina
28357,Lumber Bridge,North Carolina
28358,Lumberton,North Carolina
2835,Jamestown,Rhode Island
28361,Raeford,North Carolina
28362,Marietta,North Carolina
28364,Maxton,North Carolina
28365,Mount Olive,North Carolina
28366,Newton Grove,North Carolina
28367,Norman,North Carolina
28369,Orrum,North Carolina
28370,Pinehurst,North Carolina
28371,Parkton,North Carolina
28372,Pembroke,North Carolina
28373,Pinebluff,North Carolina
28375,Proctorville,North Carolina
28377,Red Springs,North Carolina
28378,Rex,North Carolina
28379,Rockingham,North Carolina
28382,Roseboro,North Carolina
28383,Rowland,North Carolina
28385,Salemburg,North Carolina
28386,Shannon,North Carolina
28387,Southern Pines,North Carolina
28390,Spring Lake,North Carolina
28391,Stedman,North Carolina
28392,Tar Heel,North Carolina
28393,Turkey,North Carolina
28394,Vass,North Carolina
28395,Wade,North Carolina
28396,Wagram,North Carolina
28398,Warsaw,North Carolina
28399,White Oak,North Carolina
28401,Wilmington,North Carolina
2840,Middletown,Rhode Island
2840,Newport,Rhode Island
28421,Atkinson,North Carolina
28422,Bolivia,North Carolina
28423,Bolton,North Carolina
28424,Brunswick,North Carolina
28425,Burgaw,North Carolina
28428,Carolina Beach,North Carolina
28429,Castle Hayne,North Carolina
28430,Cerro Gordo,North Carolina
28431,Chadbourn,North Carolina
28433,Clarkton,North Carolina
28439,Fair Bluff,North Carolina
28441,Garland,North Carolina
28442,Hallsboro,North Carolina
28443,Hampstead,North Carolina
28444,Harrells,North Carolina
28445,Holly Ridge,North Carolina
28446,Ingold,North Carolina
28447,Ivanhoe,North Carolina
28448,Kelly,North Carolina
28449,Kure Beach,North Carolina
28450,Lake Waccamaw,North Carolina
28451,Belville,North Carolina
28451,Leland,North Carolina
28451,Navassa,North Carolina
28458,Rose Hill,North Carolina
28460,North Topsail Beach,North Carolina
28460,Sneads Ferry,North Carolina
28461,Bald Head Island,North Carolina
28461,Boiling Spring Lakes,North Carolina
28461,Oak Island,North Carolina
28462,Holden Beach,North Carolina
28463,Tabor City,North Carolina
28464,Teachey,North Carolina
28465,Caswell Beach,North Carolina
28466,Wallace,North Carolina
28467,Calabash,North Carolina
28467,Carolina Shores,North Carolina
28468,Sunset Beach,North Carolina
28469,Ocean Isle Beach,North Carolina
28472,Whiteville,North Carolina
28478,Watha,North Carolina
28480,Wrightsville Beach,North Carolina
28509,Alliance,North Carolina
28510,Arapahoe,North Carolina
28512,Atlantic Beach,North Carolina
28512,Indian Beach,North Carolina
28512,Pine Knoll Shores,North Carolina
28513,Ayden,North Carolina
28515,Bayboro,North Carolina
28516,Beaufort,North Carolina
28518,Beulaville,North Carolina
28519,Bridgeton,North Carolina
28523,Cove City,North Carolina
28526,Dover,North Carolina
2852,North Kingstown,Rhode Island
28530,Grifton,North Carolina
28531,Harkers Island,North Carolina
28532,Havelock,North Carolina
28538,Hookerton,North Carolina
28540,Verona,North Carolina
28551,La Grange,North Carolina
28555,Maysville,North Carolina
28557,Morehead City,North Carolina
28560,Neuse Forest,North Carolina
28560,New Bern,North Carolina
28562,Trent Woods,North Carolina
28570,Newport,North Carolina
28571,Oriental,North Carolina
28573,Pollocksville,North Carolina
28574,Richlands,North Carolina
28578,Seven Springs,North Carolina
28580,Snow Hill,North Carolina
28583,Stonewall,North Carolina
28584,Swansboro,North Carolina
28585,Trenton,North Carolina
28586,Vanceboro,North Carolina
28587,Vandemere,North Carolina
28590,Winterville,North Carolina
28594,Emerald Isle,North Carolina
2859,Pascoag,Rhode Island
28600,Iberia,Missouri
28601,Hickory,North Carolina
28601,Long View,North Carolina
28602,Mountain View,North Carolina
28604,Banner Elk,North Carolina
28604,Beech Mountain,North Carolina
28604,Grandfather,North Carolina
28604,Seven Devils,North Carolina
28604,Sugar Mountain,North Carolina
28605,Blowing Rock,North Carolina
28607,Boone,North Carolina
28609,Catawba,North Carolina
28610,Claremont,North Carolina
28613,Conover,North Carolina
28616,Crossnore,North Carolina
28619,Drexel,North Carolina
28621,Elkin,North Carolina
28622,Cranberry,North Carolina
28622,Elk Park,North Carolina
28622,Heaton,North Carolina
28625,Love Valley,North Carolina
28625,Statesville,North Carolina
28628,Glen Alpine,North Carolina
28630,Granite Falls,North Carolina
28633,Lenoir,North Carolina
28634,Harmony,North Carolina
28635,Hays,North Carolina
28637,Hildebran,North Carolina
28638,Hudson,North Carolina
28640,Jefferson,North Carolina
28642,Arlington,North Carolina
28642,Jonesville,North Carolina
28643,Comet,North Carolina
28643,Lansing,North Carolina
28645,Gamewell,North Carolina
28645,Gragg,North Carolina
28646,Linville,North Carolina
28647,Linville Falls,North Carolina
2864,Cumberland,Rhode Island
2864,Valley Falls,Rhode Island
28650,Maiden,North Carolina
28651,Millers Creek,North Carolina
28652,Minneapolis,North Carolina
28653,Montezuma,North Carolina
28654,Moravian Falls,North Carolina
28655,Morganton,North Carolina
28655,Salem,North Carolina
28656,North Wilkesboro,North Carolina
28657,Altamont,North Carolina
28657,Frank,North Carolina
28657,Ingalls,North Carolina
28657,Newland,North Carolina
28657,Roaring Creek,North Carolina
28657,Three Mile,North Carolina
28657,Vale,Avery County
28658,Newton,North Carolina
28659,Cricket,North Carolina
28659,Fairplains,North Carolina
28659,Mulberry,North Carolina
28661,Patterson,North Carolina
28662,Pineola,North Carolina
28664,Plumtree,North Carolina
28666,Icard,North Carolina
28667,Rhodhiss,North Carolina
28670,Ronda,North Carolina
28671,Rutherford College,North Carolina
28673,Sherrills Ford,North Carolina
28675,Sparta,North Carolina
28675,Twin Oaks,North Carolina
28676,State Road,North Carolina
28678,Stony Point,North Carolina
28681,Taylorsville,North Carolina
28690,Valdese,North Carolina
28694,Beaver Creek,Ashe County
28694,West Jefferson,North Carolina
28697,Wilkesboro,North Carolina
28700,Hendersonville,North Carolina
28704,Royal Pines,North Carolina
28705,Bakersville,North Carolina
28708,Balsam Grove,North Carolina
28711,Black Mountain,North Carolina
28712,Brevard,North Carolina
28713,Bryson City,North Carolina
28714,Burnsville,North Carolina
28714,Cane River,North Carolina
28716,Canton,North Carolina
28717,Cashiers,North Carolina
28719,Cherokee,North Carolina
2871,Portsmouth,Rhode Island
28720,Chimney Rock,North Carolina
28721,Clyde,North Carolina
28722,Columbus,North Carolina
28723,Cullowhee,North Carolina
28725,Dillsboro,North Carolina
28726,East Flat Rock,North Carolina
28729,Etowah,North Carolina
28731,Flat Rock,Henderson County
28732,Fletcher,North Carolina
28734,Franklin,North Carolina
28738,Waynesville,North Carolina
28739,Laurel Park,North Carolina
28740,Green Mountain,North Carolina
28741,Highlands,North Carolina
28743,Hot Springs,North Carolina
28745,Lake Junaluska,North Carolina
28746,Lake Lure,North Carolina
28751,Dellwood,North Carolina
28751,Maggie Valley,North Carolina
28753,Marshall,North Carolina
28754,Mars Hill,North Carolina
28757,Montreat,North Carolina
28758,Mountain Home,North Carolina
28762,Old Fort,North Carolina
28768,Pisgah Forest,North Carolina
28772,Rosman,North Carolina
28773,Saluda,North Carolina
28777,Spruce Pine,North Carolina
28778,Swannanoa,North Carolina
28779,Sylva,North Carolina
28782,Tryon,North Carolina
28787,Weaverville,North Carolina
28788,Webster,North Carolina
2878,Tiverton,Rhode Island
2879,South Kingstown,Rhode Island
28803,Biltmore Forest,North Carolina
2881,Kingston,Rhode Island
2885,Warren,Rhode Island
28901,Andrews,North Carolina
28902,Brasstown,North Carolina
28904,Hayesville,North Carolina
28905,Marble,North Carolina
28906,Murphy,North Carolina
28909,Warne,North Carolina
2893,West Warwick,Rhode Island
29003,Bamberg,South Carolina
29009,Bethune,South Carolina
29010,Bishopville,South Carolina
29016,Blythewood,South Carolina
29018,Bowman,South Carolina
29020,Camden,South Carolina
29030,Cameron,South Carolina
29031,Carlisle,South Carolina
29033,Cayce,South Carolina
29036,Chapin,South Carolina
29038,Cope,South Carolina
29039,Cordova,South Carolina
29040,Dalzell,South Carolina
29042,Denmark,South Carolina
29044,Eastover,South Carolina
29045,Elgin,Kershaw County
29047,Elloree,South Carolina
29048,Eutawville,South Carolina
2904,North Providence,Rhode Island
29053,Gaston,South Carolina
29054,Gilbert,South Carolina
29055,Great Falls,South Carolina
29056,Greeleyville,South Carolina
29058,Heath Springs,South Carolina
